method,backbone,n_way,k_shot,path,episode,test_acc,timestamp
relationnet,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,199,-inf,2026-08-07T00:37:48.979777+00:00
relationnet,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,249,-inf,2026-08-07T00:49:41.991876+00:00
relationnet,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,299,-inf,2026-08-07T01:02:54.289502+00:00
relationnet,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,349,-inf,2026-08-07T01:16:09.189168+00:00
relationnet,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,399,-inf,2026-08-07T01:29:04.942486+00:00
relationnet,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,449,-inf,2026-08-07T01:42:01.516864+00:00
relationnet,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,499,-inf,2026-08-07T01:54:26.312961+00:00
relationnet,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,549,-inf,2026-08-07T02:06:20.790055+00:00
relationnet,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,599,-inf,2026-08-07T02:19:12.232126+00:00
relationnet,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,649,-inf,2026-08-07T02:30:32.698448+00:00
relationnet,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,699,-inf,2026-08-07T02:43:51.672587+00:00
relationnet,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,749,-inf,2026-08-07T02:57:04.574242+00:00
relationnet,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,799,-inf,2026-08-07T03:10:15.162808+00:00
relationnet,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,849,-inf,2026-08-07T03:23:01.319675+00:00
relationnet,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,899,-inf,2026-08-07T03:36:23.742720+00:00
relationnet,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,949,-inf,2026-08-07T03:49:32.389202+00:00
relationnet,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,999,-inf,2026-08-07T04:02:09.503565+00:00
relationnet,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_tf_efficientnetv2_s.in21k_7way_10shot_best.pt,999,14.28571492433548,2026-08-07T04:12:55.385348+00:00
relationnet,tf_efficientnetv2_s.in21k,7,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_tf_efficientnetv2_s.in21k_7way_10shot_latest.pt,999,14.28571492433548,2026-08-07T04:12:56.516960+00:00
relationnet,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_1shot_latest.pt,49,-inf,2026-08-07T04:24:50.243275+00:00
relationnet,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_1shot_latest.pt,99,-inf,2026-08-07T04:37:42.138643+00:00
relationnet,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_1shot_latest.pt,149,-inf,2026-08-07T04:52:04.568546+00:00
relationnet,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_1shot_latest.pt,199,-inf,2026-08-07T05:05:57.138754+00:00
relationnet,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_1shot_latest.pt,249,-inf,2026-08-12T04:03:28.041992+00:00
relationnet,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_1shot_latest.pt,299,-inf,2026-08-12T04:15:31.349373+00:00
relationnet,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_1shot_latest.pt,349,-inf,2026-08-12T04:28:44.129245+00:00
relationnet,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_1shot_latest.pt,399,-inf,2026-08-12T04:41:14.060181+00:00
relationnet,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_1shot_latest.pt,449,-inf,2026-08-12T04:53:18.542074+00:00
relationnet,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_1shot_latest.pt,499,-inf,2026-08-12T05:07:37.870564+00:00
relationnet,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_1shot_latest.pt,549,-inf,2026-08-12T05:19:52.815293+00:00
relationnet,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_1shot_latest.pt,599,-inf,2026-08-12T05:32:56.758257+00:00
relationnet,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_1shot_latest.pt,649,-inf,2026-08-12T05:44:55.550152+00:00
relationnet,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_1shot_latest.pt,699,-inf,2026-08-12T05:57:30.174594+00:00
relationnet,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_1shot_latest.pt,749,-inf,2026-08-12T06:09:49.756909+00:00
relationnet,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_1shot_latest.pt,799,-inf,2026-08-12T06:22:23.350638+00:00
relationnet,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_1shot_latest.pt,849,-inf,2026-08-12T06:35:42.357528+00:00
relationnet,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_1shot_latest.pt,899,-inf,2026-08-12T06:47:29.111526+00:00
relationnet,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_1shot_latest.pt,949,-inf,2026-08-12T07:01:01.381590+00:00
relationnet,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_1shot_latest.pt,999,-inf,2026-08-12T07:13:57.486725+00:00
relationnet,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_1shot_best.pt,999,48.80999883264303,2026-08-12T07:23:40.846005+00:00
relationnet,wide_resnet50_2,5,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_1shot_latest.pt,999,48.80999883264303,2026-08-12T07:23:45.036261+00:00
relationnet,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_5shot_latest.pt,49,-inf,2026-08-12T07:36:44.316535+00:00
relationnet,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_5shot_latest.pt,99,-inf,2026-08-12T07:50:43.917433+00:00
relationnet,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_5shot_latest.pt,149,-inf,2026-08-12T08:05:28.464441+00:00
relationnet,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_5shot_latest.pt,199,-inf,2026-08-12T08:20:05.103019+00:00
relationnet,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_5shot_latest.pt,249,-inf,2026-08-12T08:32:02.935444+00:00
relationnet,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_5shot_latest.pt,299,-inf,2026-08-12T08:44:43.969804+00:00
relationnet,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_5shot_latest.pt,349,-inf,2026-08-12T08:57:21.014472+00:00
relationnet,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_5shot_latest.pt,399,-inf,2026-08-12T09:10:10.227257+00:00
relationnet,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_5shot_latest.pt,449,-inf,2026-08-12T09:23:07.811198+00:00
relationnet,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_5shot_latest.pt,499,-inf,2026-08-12T09:35:46.279696+00:00
relationnet,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_5shot_latest.pt,549,-inf,2026-08-12T09:47:51.915719+00:00
relationnet,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_5shot_latest.pt,599,-inf,2026-08-12T10:00:55.968332+00:00
relationnet,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_5shot_latest.pt,649,-inf,2026-08-12T10:14:13.907568+00:00
relationnet,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_5shot_latest.pt,699,-inf,2026-08-12T10:26:50.456915+00:00
relationnet,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_5shot_latest.pt,749,-inf,2026-08-12T10:40:02.517828+00:00
relationnet,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_5shot_latest.pt,799,-inf,2026-08-12T10:52:47.303995+00:00
relationnet,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_5shot_latest.pt,849,-inf,2026-08-12T11:05:19.825566+00:00
relationnet,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_5shot_latest.pt,899,-inf,2026-08-12T11:19:11.153247+00:00
relationnet,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_5shot_latest.pt,949,-inf,2026-08-12T11:32:43.913160+00:00
relationnet,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_5shot_latest.pt,999,-inf,2026-08-12T11:45:44.388377+00:00
relationnet,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_5shot_best.pt,999,82.81999787688255,2026-08-12T11:55:18.903843+00:00
relationnet,wide_resnet50_2,5,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_5shot_latest.pt,999,82.81999787688255,2026-08-12T11:55:22.445964+00:00
relationnet,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_10shot_latest.pt,49,-inf,2026-08-12T12:08:51.783376+00:00
relationnet,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_10shot_latest.pt,99,-inf,2026-08-12T12:21:36.068506+00:00
relationnet,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_10shot_latest.pt,149,-inf,2026-08-12T12:35:30.922668+00:00
relationnet,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_10shot_latest.pt,199,-inf,2026-08-12T12:49:05.491043+00:00
relationnet,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_10shot_latest.pt,249,-inf,2026-08-12T13:01:54.777918+00:00
relationnet,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_10shot_latest.pt,299,-inf,2026-08-12T13:15:23.657450+00:00
relationnet,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_10shot_latest.pt,349,-inf,2026-08-12T13:27:47.224009+00:00
relationnet,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_10shot_latest.pt,399,-inf,2026-08-12T13:40:03.939376+00:00
relationnet,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_10shot_latest.pt,449,-inf,2026-08-12T13:53:15.927406+00:00
relationnet,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_10shot_latest.pt,499,-inf,2026-08-12T14:05:58.212074+00:00
relationnet,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_10shot_latest.pt,549,-inf,2026-08-12T14:18:45.262180+00:00
relationnet,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_10shot_latest.pt,599,-inf,2026-08-12T14:31:18.276375+00:00
relationnet,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_10shot_latest.pt,649,-inf,2026-08-12T14:44:49.076743+00:00
relationnet,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_10shot_latest.pt,699,-inf,2026-08-12T14:58:57.608674+00:00
relationnet,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_10shot_latest.pt,749,-inf,2026-08-12T15:11:37.473335+00:00
relationnet,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_10shot_latest.pt,799,-inf,2026-08-12T15:23:35.916730+00:00
relationnet,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_10shot_latest.pt,849,-inf,2026-08-12T15:35:58.365063+00:00
relationnet,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_10shot_latest.pt,899,-inf,2026-08-12T15:48:31.358902+00:00
relationnet,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_10shot_latest.pt,949,-inf,2026-08-12T16:00:56.119656+00:00
relationnet,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_10shot_latest.pt,999,-inf,2026-08-12T16:14:17.450883+00:00
relationnet,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_10shot_best.pt,999,92.22999784350395,2026-08-12T16:24:40.217152+00:00
relationnet,wide_resnet50_2,5,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_5way_10shot_latest.pt,999,92.22999784350395,2026-08-12T16:24:44.306008+00:00
relationnet,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_1shot_latest.pt,49,-inf,2026-08-12T16:38:42.704596+00:00
relationnet,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_1shot_latest.pt,99,-inf,2026-08-12T16:52:53.159472+00:00
relationnet,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_1shot_latest.pt,149,-inf,2026-08-12T17:06:43.457621+00:00
relationnet,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_1shot_latest.pt,199,-inf,2026-08-12T17:19:27.515718+00:00
relationnet,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_1shot_latest.pt,249,-inf,2026-08-12T17:32:48.231982+00:00
relationnet,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_1shot_latest.pt,299,-inf,2026-08-12T17:46:32.824534+00:00
relationnet,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_1shot_latest.pt,349,-inf,2026-08-12T18:00:56.205696+00:00
relationnet,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_1shot_latest.pt,399,-inf,2026-08-12T18:14:22.464042+00:00
relationnet,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_1shot_latest.pt,449,-inf,2026-08-12T18:27:57.768758+00:00
relationnet,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_1shot_latest.pt,499,-inf,2026-08-12T18:41:49.223167+00:00
relationnet,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_1shot_latest.pt,549,-inf,2026-08-12T18:54:49.242227+00:00
relationnet,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_1shot_latest.pt,599,-inf,2026-08-12T19:07:55.586390+00:00
relationnet,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_1shot_latest.pt,649,-inf,2026-08-12T19:20:28.233860+00:00
relationnet,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_1shot_latest.pt,699,-inf,2026-08-12T19:32:48.584317+00:00
relationnet,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_1shot_latest.pt,749,-inf,2026-08-12T19:46:20.908218+00:00
relationnet,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_1shot_latest.pt,799,-inf,2026-08-12T19:59:52.170898+00:00
relationnet,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_1shot_latest.pt,849,-inf,2026-08-12T20:13:32.903469+00:00
relationnet,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_1shot_latest.pt,899,-inf,2026-08-12T20:24:48.780499+00:00
relationnet,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_1shot_latest.pt,949,-inf,2026-08-12T20:38:07.271321+00:00
relationnet,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_1shot_latest.pt,999,-inf,2026-08-12T20:51:16.669115+00:00
relationnet,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_1shot_best.pt,999,69.90000028908253,2026-08-12T21:01:26.260352+00:00
relationnet,wide_resnet50_2,7,1,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_1shot_latest.pt,999,69.90000028908253,2026-08-12T21:01:30.042270+00:00
relationnet,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_5shot_latest.pt,49,-inf,2026-08-12T21:14:46.396068+00:00
relationnet,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_5shot_latest.pt,99,-inf,2026-08-12T21:27:59.025924+00:00
relationnet,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_5shot_latest.pt,149,-inf,2026-08-12T21:40:23.055019+00:00
relationnet,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_5shot_latest.pt,199,-inf,2026-08-12T21:54:44.072318+00:00
relationnet,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_5shot_latest.pt,249,-inf,2026-08-12T22:07:07.438700+00:00
relationnet,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_5shot_latest.pt,299,-inf,2026-08-12T22:20:01.786399+00:00
relationnet,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_5shot_latest.pt,349,-inf,2026-08-12T22:33:02.470941+00:00
relationnet,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_5shot_latest.pt,399,-inf,2026-08-12T22:46:37.460802+00:00
relationnet,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_5shot_latest.pt,449,-inf,2026-08-12T23:00:37.969580+00:00
relationnet,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_5shot_latest.pt,499,-inf,2026-08-12T23:14:39.055680+00:00
relationnet,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_5shot_latest.pt,549,-inf,2026-08-12T23:28:01.230391+00:00
relationnet,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_5shot_latest.pt,599,-inf,2026-08-12T23:42:03.032778+00:00
relationnet,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_5shot_latest.pt,649,-inf,2026-08-12T23:54:21.628577+00:00
relationnet,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_5shot_latest.pt,699,-inf,2026-08-13T00:07:48.437665+00:00
relationnet,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_5shot_latest.pt,749,-inf,2026-08-13T00:23:02.118614+00:00
relationnet,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_5shot_latest.pt,799,-inf,2026-08-13T00:35:35.468109+00:00
relationnet,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_5shot_latest.pt,849,-inf,2026-08-13T00:48:24.897128+00:00
relationnet,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_5shot_latest.pt,899,-inf,2026-08-13T01:02:57.467466+00:00
relationnet,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_5shot_latest.pt,949,-inf,2026-08-13T01:16:47.083600+00:00
relationnet,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_5shot_latest.pt,999,-inf,2026-08-13T01:29:59.532790+00:00
relationnet,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_5shot_best.pt,999,91.82142901420593,2026-08-13T01:41:00.201989+00:00
relationnet,wide_resnet50_2,7,5,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_5shot_latest.pt,999,91.82142901420593,2026-08-13T01:41:04.295843+00:00
relationnet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_10shot_latest.pt,49,-inf,2026-08-13T01:55:10.638997+00:00
relationnet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_10shot_latest.pt,99,-inf,2026-08-13T02:08:52.832782+00:00
relationnet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_10shot_latest.pt,149,-inf,2026-08-13T02:23:46.116149+00:00
relationnet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_10shot_latest.pt,199,-inf,2026-08-13T02:38:17.605820+00:00
relationnet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_10shot_latest.pt,249,-inf,2026-08-13T02:53:18.297236+00:00
relationnet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_10shot_latest.pt,299,-inf,2026-08-13T03:07:34.492083+00:00
relationnet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_10shot_latest.pt,349,-inf,2026-08-13T03:20:43.681649+00:00
relationnet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_10shot_latest.pt,399,-inf,2026-08-13T03:34:16.570184+00:00
relationnet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_10shot_latest.pt,449,-inf,2026-08-13T03:47:32.966420+00:00
relationnet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_10shot_latest.pt,499,-inf,2026-08-13T04:01:33.624664+00:00
relationnet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_10shot_latest.pt,549,-inf,2026-08-13T04:15:30.538636+00:00
relationnet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_10shot_latest.pt,599,-inf,2026-08-13T04:29:53.163625+00:00
relationnet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_10shot_latest.pt,649,-inf,2026-08-13T04:44:26.463902+00:00
relationnet,wide_resnet50_2,7,10,/home/soumik/soumik/misc/output/checkpoints/relationnet_wide_resnet50_2_7way_10shot_latest.pt,699,-inf,2026-08-13T04:57:53.480699+00:00
